original_index,smiles,bbb_label
3856,CN1CCC2(O)c3ccccc3Oc3ccc(Cl)cc3C2C1,1
3857,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,0
3858,CN1CCC23CCCC[C@@H]2C1Cc1ccc(O)cc13,1
3859,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)[C@H]3C1,1
3860,CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5,0
3861,CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CC[C@@H]3C1C5,1
3862,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0
3863,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,0
3864,CN1CCC23c4c5ccc(O)c4OC2C(=O)CC[C@@H]3C1C5,0
3865,CN1CCC23c4c5ccc(O)c4OC2C(C)(O)CCC3C1C5,1
3866,CN1CCC23c4c5ccc(O)c4OC2C(C)(O)CC[C@@H]3C1C5,1
3867,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,1
3868,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5,1
3869,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,0
3870,CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,1
3871,CN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)C=C[C@@H]3C1C5,1
3872,CN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CCC3(O)C1C5,1
3873,CN1CCC23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CC[C@@H]3C1C5,1
3874,CN1CCC23c4c5ccc(O)c4O[C@H]2CCC[C@@H]3C1C5,1
3875,CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4OC2C(OC(=O)c2cccnc2)C=CC3C1C5,1
3876,CN1CCC23c4c5ccc(OC(=O)c6cccnc6)c4O[C@@H]2C(OC(=O)c2cccnc2)C=C[C@@H]3C1C5,1
3877,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,1
3878,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,1
3879,CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,1
3880,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,1
3881,CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,1
3882,CN1CCC2c3cc(Cl)ccc3Oc3ccccc3C2C1,0
3883,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,1
3884,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,0
3885,CN1CCCC12CCN(Cc1ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc1)CC2,1
3886,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1
3887,CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,1
3888,CN1CCCC1c1cccnc1,0
3889,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,1
3890,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,0
3891,CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@@+](C)[O-])cc21,1
3892,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,1
3893,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,1
3894,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S@@+](C)[O-])cc21,1
3895,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
3896,CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1
3897,CN1CCCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1
3898,CN1CCCN=C1C=Cc1cccs1,1
3899,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,1
3900,CN1CCC[C@@H](CN2c3ccccc3Sc3ccccc32)C1,0
3901,CN1CCC[C@@H](N2N[C@@H](Cc3ccc(Cl)cc3)c3ccccc3C2=O)CC1,0
3902,CN1CCC[C@@H](c2nc3ccccc3n2Cc2ccc(F)cc2)C1,0
3903,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,0
3904,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,1
3905,CN1CCC[C@@H]1c1cccnc1,0
3906,CN1CCC[C@H](CN2c3ccccc3Sc3ccccc32)C1,0
3907,CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0
3908,CN1CCC[C@H]1c1cccnc1,1
3909,CN1CCCc2cccc(OCC3CNCCO3)c21,1
3910,CN1CCCc2cccc(OC[C@@H]3CNCCO3)c21,1
3911,CN1CCCc2cccc(OC[C@H]3CNCCO3)c21,1
3912,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,1
3913,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,1
3914,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,0
3915,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1,1
3916,CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,1
3917,CN1CCN(C(=O)O[C@@H]2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,0
3918,CN1CCN(C(=O)O[C@@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0
3919,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1
3920,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
3921,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0
3922,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C/C#N)c3ccccc32)CC1,0
3923,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,1
3924,CN1CCN(C2=Cc3cc(Cl)ccc3C(=CC#N)c3ccccc32)CC1,1
3925,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1
3926,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,0
3927,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,1
3928,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0
3929,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1
3930,CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1,1
3931,CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,0
3932,CN1CCN(C2=Nc3cscc3C(=CC#N)c3cscc32)CC1,1
3933,CN1CCN(C2=Nc3cscc3C(CC#N)=C3CSC=C23)CC1,1
3934,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,1
3935,CN1CCN(C=C2N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,0
3936,CN1CCN(CC(=O)C2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC32C)CC1,1
3937,CN1CCN(CC(=O)C2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)CC32C)CC1,0
3938,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@H]4[C@H](O)C[C@@]32C)CC1,0
3939,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1,0
3940,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@]32C)CC1,1
3941,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0
3942,CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0
3943,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
3944,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1
3945,CN1CCN(CCCCN2C(=O)CN(/N=C\c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,1
3946,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0
3947,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
3948,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0
3949,CN1CCN(CCCN2c3ccccc3Sc3cccc(C(F)(F)F)c32)CC1,1
3950,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,1
3951,CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,0
3952,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)CC1,1
3953,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,0
3954,CN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0
3955,CN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1
3956,CN1CCN([C@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,1
3957,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0
3958,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0
3959,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,1
3960,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,1
3961,CN1CCN(c2ccccc2Cc2ccccc2)CC1,0
3962,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,1
3963,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,0
3964,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NC[C@@H]2C1,0
3965,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NC[C@H]2C1,0
3966,CN1CCN2c3ccccc3Cc3ccccc3C2C1,1
3967,CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,0
3968,CN1CCN2c3ccccc3Cc3ccccc3[C@H]2C1,0
3969,CN1CCN2c3ccccc3Cn3cccc3C2C1,0
3970,CN1CCN2c3ccccc3Cn3cccc3[C@@H]2C1,1
3971,CN1CCN2c3ccccc3Cn3cccc3[C@H]2C1,1
3972,CN1CCN2c3ncccc3Cc3ccccc3C2C1,1
3973,CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1,0
3974,CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1,0
3975,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,0
3976,CN1CCOC(c2ccccc2)c2ccccc2C1,0
3977,CN1CCO[C@@H](c2ccccc2)c2ccccc2C1,1
3978,CN1CCO[C@H](c2ccccc2)c2ccccc2C1,1
3979,CN1CC[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@H]2C1,0
3980,CN1CC[C@@](C)(CN2c3ccccc3Sc3ccccc32)C1,0
3981,CN1CC[C@@]2(C)C[C@H](Cc3ccc(O)cc32)C1,0
3982,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)C12,1
3983,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12,0
3984,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,1
3985,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,1
3986,CN1CC[C@@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1
3987,CN1CC[C@@]23NC(=O)C[C@@H](c4cc(Cl)ccc4O2)[C@H]3C1,1
3988,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@H]3[C@@H]1C5,0
3989,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2CCC[C@@H]3[C@@H]1C5,1
3990,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@H](O)C=C[C@@H]3[C@@H]1C5,0
3991,CN1CC[C@@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@@H]1C5,1
3992,CN1CC[C@@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5,0
3993,CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1
3994,CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1
3995,CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@@H]3[C@@H]1C5,1
3996,CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2[C@@](C)(O)CC[C@H]3[C@H]1C5,0
3997,CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2[C@H](O)C=C[C@H]3[C@H]1C5,0
3998,CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2[C@H](O)CC[C@@]3(O)[C@H]1C5,1
3999,CN1CC[C@@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,0
4000,CN1CC[C@](C)(CN2c3ccccc3Sc3ccccc32)C1,1
4001,CN1CC[C@]2(C)C[C@@H](Cc3ccc(O)cc32)C1,1
4002,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0
4003,CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,0
4004,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CCC3(O)[C@H]1C5,1
4005,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@H]3[C@H]1C5,1
4006,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2CCC[C@@H]3[C@@H]1C5,1
4007,CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5,0
4008,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)C=C[C@@]3(CCCCCN)[C@H]1C5,1
4009,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1
4010,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,0
4011,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@]3(O)[C@H]1C5,0
4012,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5,1
4013,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2CCC[C@H]3[C@H]1C5,1
4014,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1
4015,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5,0
4016,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,1
4017,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@](C)(O)CC[C@@H]3[C@H]1C5,1
4018,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@](C)(O)CC[C@H]3[C@H]1C5,1
4019,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)C=C[C@H]3[C@H]1C5,0
4020,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)CC[C@]3(O)[C@H]1C5,0
4021,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,0
4022,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,1
4023,CN1CC[C@]23c4c5ccc(OC6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,1
4024,CN1CCc2cc(Cl)c(O)cc2C(c2cc(Br)cc3c2OCC3)C1,1
4025,CN1CCc2cc(Cl)c(O)cc2C(c2cccc3c2OCC3)C1,0
4026,CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,0
4027,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,0
4028,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1,0
4029,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,0
4030,CN1CCc2cc(Cl)c(O)cc2[C@H](c2cc(Br)cc3c2OCC3)C1,0
4031,CN1CCc2cc(Cl)c(O)cc2[C@H](c2cccc3c2OCC3)C1,0
4032,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0
4033,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,1
4034,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0
4035,CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,1
4036,CN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,0
4037,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1
4038,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(I)s3)CC2)C1=O,1
4039,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,1
4040,CN1C[C@@H](C(=O)NC2(C)OC3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,0
4041,CN1C[C@@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,1
4042,CN1C[C@@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@@H]21,1
4043,CN1C[C@@H](CC#N)CC2c3cccc4[nH]cc(c34)C[C@H]21,0
4044,CN1C[C@@H](CC#N)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1
4045,CN1C[C@@H](CC#N)C[C@H]2c3cccc4[nH]cc(c34)C[C@H]21,1
4046,CN1C[C@@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,1
4047,CN1C[C@@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,0
4048,CN1C[C@@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,1
4049,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,1
4050,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21,1
4051,CN1C[C@@H]2Cc3ccc(Cl)cc3[C@@H](c3ccccc3)[C@@H]2C1,0
4052,CN1C[C@@H]2Cc3ccc(Cl)cc3[C@H](c3ccccc3)[C@H]2C1,0
4053,CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1,1
4054,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,0
4055,CN1C[C@H](C(=O)NC2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0
4056,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0
4057,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1
4058,CN1C[C@H](CC#N)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1
4059,CN1C[C@H](CC#N)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,1
4060,CN1C[C@H](CCn2c3c(c4ccccc42)C(=O)NCC3)CC1=O,1
4061,CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,1
4062,CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0
4063,CN1C[C@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,1
4064,CN1C[C@H](CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0
4065,CN1C[C@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,1
4066,CN1C[C@H](NS(=O)(=O)N(C)C)C[C@H]2c3cccc4c3c(cn4C)C[C@H]21,1
4067,CN1C[C@H]2Cc3ccc(Cl)cc3[C@@H](c3ccccc3)[C@H]2C1,1
4068,CN1C[C@H]2Cc3ccc(Cl)cc3[C@H](c3ccccc3)[C@@H]2C1,0
4069,CN1C[C@]23C=CC(O)=C[C@@]24C[C@]42CCCC[C@@H]2[C@H]1C3,1
4070,CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,0
4071,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0
4072,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2ccccc2C1=O,0
4073,CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0
4074,CN1Cc2c(-c3noc(C(C)(O)O)n3)ncn2-c2cccc(Cl)c2C1=O,0
4075,CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,1
4076,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,0
4077,CN1Cc2c(N)cccc2C(c2ccccc2)C1,0
4078,CN1Cc2c(N)cccc2[C@@H](c2ccccc2)C1,0
4079,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,1
4080,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@@H](O)c1ccccc1,0
4081,CN1[C@@H](CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1
4082,CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1
4083,CN1[C@@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12,0
4084,CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,1
4085,CN1[C@@H]2CC[C@@H]1CC(OC(=O)C(O)c1ccccc1)C2,1
4086,CN1[C@@H]2CC[C@@H]1CC(OC(=O)c1cn(C)c3ccccc13)C2,0
4087,CN1[C@@H]2CC[C@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,1
4088,CN1[C@@H]2CC[C@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,1
4089,CN1[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,1
4090,CN1[C@@H]2CC[C@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,1
4091,CN1[C@@H]2CC[C@H]1CC(OC(=O)[C@@H](O)c1ccccc1)C2,0
4092,CN1[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,1
4093,CN1[C@@H]2CC[C@H]1CC(OC(=O)[C@](C)(CO)c1ccccc1)C2,0
4094,CN1[C@@H]2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,1
4095,CN1[C@@H]2CC[C@H]1CC(OC(c1ccccc1)c1ccccc1)C2,0
4096,CN1[C@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,0
4097,CN1[C@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1
4098,CN1[C@H]2CC(OC(=O)C(CO)c3ccccc3)C[C@H]1[C@H]1O[C@H]12,0
4099,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12,1
4100,CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,0
4101,CN1[C@H]2CC[C@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,1
4102,CN1[C@H]2CC[C@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,0
4103,CN1[C@H]2CC[C@H]1CC(OC(=O)C(C)(CO)c1ccccc1)C2,1
4104,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,1
4105,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@@H](O)c1ccccc1)C2,1
4106,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@@](C)(CO)c1ccccc1)C2,1
4107,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,1
4108,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@H](O)c1ccccc1)C2,1
4109,CN1[C@H]2CC[C@H]1CC(OC(c1ccccc1)c1ccccc1)C2,1
4110,CN1[C@H]2CC[C@H]1[C@@H](CC(=O)O)[C@@H](OC(=O)c1ccccc1)C2,1
4111,CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1,1
4112,CN1c2cc(F)ccc2C(c2ccccc2)=NC[C@@H]1CNC(=O)c1ccoc1,1
4113,CN1c2cc(F)ccc2C(c2ccccc2)=NC[C@H]1CNC(=O)c1ccoc1,1
4114,CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NCC1CO,0
4115,CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NC[C@@H]1CO,0
4116,CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NC[C@H]1CO,0
4117,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1
4118,CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,0
4119,CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,1
4120,CN1c2ccccc2C(c2ccccc2F)=NC[C@@H]1CNC(=O)c1ccsc1,1
4121,CN1c2ccccc2N(CCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1
4122,CN1c2ccccc2[C@@H](NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1
4123,CN1c2ccccc2[C@H](NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1
